,Unnamed: 0,username,content,date,country,sentiment
749,749,simona1964,"@BarackObama @JoeBiden @KamalaHarris Congratulation! 
Very very Happy! 
From Italy
💃💃💃💃💃",2020-11-07 18:36:20+00:00,Russia,Pro Biden
750,750,nigeldefreitas,"It is over.

The President elect of the United States of America is Mr Joe Biden, and Kamala Harris will become the first female and first black Vice President elect. https://t.co/0n7dWNyVhs",2020-11-07 17:45:37+00:00,Brazil,Pro Biden
751,751,GlenGrant,I warned you of this after Helsinki. This is no conspiracy but a direct attack on US democracy by Putin and Trump and all Oligarchs who serve mammon before country. This is war. You are being naive. https://t.co/9YmvdE9X5j,2020-11-19 06:23:41+00:00,Russia,Pro Trump
752,752,TheJuliusCZAR,Sleepy Joe is now POTUS Joe.🎖,2020-11-07 16:52:24+00:00,Brazil,Pro Biden
753,753,KylePMaloney,@JoeBiden took not shots at cry baby @realDonaldTrump 😒 I’m disappointed,2020-11-08 01:58:15+00:00,Brazil,Pro Biden
754,754,AmLarkhall,"@donwinslow @Yahoo It wont be 10s of thousands the way use are going it https://t.co/tBAgf0BGHt millions, trump.must be held accountable",2020-12-30 19:56:28+00:00,UK,Pro Trump
755,755,MyDesertMyCity,Who is going to win - Donald Trump or Joe Biden?,2020-11-01 11:26:44+00:00,Iran,Pro Trump
756,756,XzeroRodri,@FerBetancourt9 Trump!!,2020-11-02 16:41:08+00:00,Mexico,Pro Trump
757,757,MukteshNarula,"Hoping Indians will also get rid of governance that’s been dividing us on basis of religion, cast &amp; creed, in 2024. #JoeBiden https://t.co/847HcQ32pp",2020-11-08 06:45:40+00:00,India,Pro Trump
758,758,annemarie6377,"After watching The Comey Rule and The Trump Show over the last couple of days, I hope the good people of the USA vote out that corrupt white supremacist scumbag.  Biden ain’t convincing but surely he has to get elected 🤞🏼#ElectionDay #DumpTrump",2020-11-03 06:54:55+00:00,UK,Pro Biden
759,759,Dlack333,"@FBananapants @Ewok Wisdom isn't saying ""Biden is good because  he wants to unite Americans."" America will continue to stay divided under him despite any plan he passes.",2020-11-09 22:24:19+00:00,Brazil,Pro Trump
760,760,Eleanorrowledge,"@jessthirlwell Desperate to see some tears like dis
#Trump2020 https://t.co/PTZf6azljG",2020-11-07 19:39:02+00:00,UK,Pro Trump
761,761,chauhangaurpals,"@IvankaTrump Do whatever it takes to re-elect @realDonaldTrump  and #MakeAmericaGreatAgain 

Best wishes with u n every @realDonaldTrump supporters.",2020-09-03 20:21:04+00:00,India,Pro Trump
762,762,Ali_Malik,@AzamJamil53 Or call up @OfficialDGISPR to sort this mess of #AmericaDecides2020 out 🤣 #Vote2020 #DumpTrump,2020-11-07 00:21:34+00:00,UK,Pro Biden
763,763,thinking_panda,"@Dwebtron To be honest, I don't care.
I just like color red.
I'm just watching a popcorn movie or a WWE game… Sleepy Joe Vs. Crazy Trump.
For China, No much difference who becomes President of the US. https://t.co/mHGYxVNPu1",2020-11-04 08:18:02+00:00,South Korea,Pro Trump
764,764,maryaperson,"@JoeBiden Honestly, I think you should wait before making plans.",2020-11-12 14:41:00+00:00,Brazil,Pro Biden
765,765,ClaudeteFiguei6,"@folha “REPORT: DOMINION DELETED 2.7 MILLION TRUMP VOTES NATIONWIDE. DATA ANALYSIS FINDS 221,000 PENNSYLVANIA VOTES SWITCHED FROM PRESIDENT TRUMP TO BIDEN. 941,000 TRUMP VOTES DELETED. STATES USING DOMINION VOTING SYSTEMS SWITCHED 435,000 VOTES FROM TRUMP TO BIDEN.” @ChanelRion @OANN",2020-11-12 22:01:01+00:00,Brazil,Pro Trump
766,766,call_me_cue,Y’all this man on my @AmericanAir flight is arguing with me about politics! He truly believes that Trump won the election! He assumed I grew up poor like him.He said Black Lives Matter leaders are Marxist!,2020-12-11 21:32:43+00:00,Mexico,Pro Trump
767,767,JulioCe07802578,@DonaldTrump fuck you!!! https://t.co/of1fydpxOH,2020-11-07 17:50:36+00:00,Brazil,Pro Trump
768,768,DanielB24151374,@JoeBiden Congratulation!!!,2020-11-08 12:37:48+00:00,Russia,Pro Biden
769,769,karomgold,"My Love is soo amazing and I can be your perfect match❤️

#gbwhatsapp #TrumpIsLosing #BidenHarris2020 #BlackFriday #TachaOurDemigod #FridayMotivation #HappyDay #money https://t.co/6nkF6wsNl4",2020-11-06 11:07:59+00:00,Saudi Arabia,Pro Biden
770,770,SonNgoc31860780,@realDonaldTrump This world collapsed. Communist cruelty ravaged the World.  MR. TRUMP Cause Mankind IS NOT MANDATORY,2020-12-26 14:28:39+00:00,India,Pro Trump
771,771,GabooTheOnlyONE,Congratulations Mr. President Biden! With love from Hungary 🇭🇺 Budapest ❤️ #JoeBiden 🇺🇸 https://t.co/GYcvm0s8OL,2020-11-07 17:46:58+00:00,Israel,Pro Biden
772,772,DrFyazdani,"I don't know how Biden's V is going to impact the world but the child who was hoping his dad to be able to buy him a bicycle if BLUE wins, and the Dad who was hoping to be able to buy his child´s cancer medication while checking the $ to Rial exchange rate, say something #BIDEN",2020-11-08 09:18:07+00:00,UK,Pro Biden
773,773,AN_Jell13,Man y’all think Trump gonna go graciously from the White House ?Lmao this mofo never did anything close to gracious in his entire life 😫😂😂,2020-11-07 12:47:53+00:00,Russia,Pro Trump
774,774,ryt_sta,"God bless you #America ! The defeat of #trump may be the beginning of the end of the far-right populist triumph all around the world. Thank you, Mr. #PresidentBiden2020 👏🇱🇹🤝🇺🇸❤️ Thank you, Mrs. #VicePresidentKamalaHarris",2020-11-08 09:07:28+00:00,Russia,Pro Biden
775,775,brucerisk,This is a shocking disgraceful and provocative speech from  #PresidentTrump ... @realDonaldTrump is either unwell or really wants to divide America ...#DumpTrump2020 https://t.co/1HhswqRTbU,2020-09-20 15:16:39+00:00,UK,Pro Biden
776,776,NellsTom,"@realDonaldTrump If this crooked election goes through, I hope Donald Trump would start his own TV cable network, where he can tell AMERICAN people the truth",2020-11-19 14:45:19+00:00,Canada,Pro Trump
777,777,MrtavPixel,@scrowder @DonaldJTrumpJr @YouTube Stupid IDEAS.,2020-11-03 17:05:40+00:00,Russia,Pro Trump
778,778,Sammyspotreal,@realDonaldTrump @Varneyco @FoxBusiness You are so scared and embarrassed that you can't spell Philadelphia very well.... Sorry Trump...#ByeByeTrump,2020-11-06 16:02:30+00:00,Saudi Arabia,Pro Biden
779,779,AlexInfante,"@realDonaldTrump Ok, so just the sign of irresponsibility that @JoeBiden needs to continue increasing his lead over the worst president ever",2020-10-05 18:52:29+00:00,Mexico,Pro Biden
780,780,KatelynHanna13,Well I think I can say with good confidence that that was the best day of 2020 so far. Looking forward to a good nights sleep now. It’s been a long 4 years. 😌 #ByeByeTrump https://t.co/CZdZxpyHvH,2020-11-08 02:12:32+00:00,UK,Pro Biden
781,781,Docw71,@USPoliticsPoll My nerves can’t take it... I daren’t hope too much because (UK and USA) political hopes have been dashed time and again over the last decade... 🇺🇸🙏🏻🇺🇸🙏🏻🇺🇸🙏🏻 #VoteHimOut #BidenHarris2020,2020-11-04 17:23:30+00:00,UK,Pro Biden
782,782,consuCD,"“Let me show you how your fake media changes the narrative. "" First, there is no fraud.Then there is no proof, no evidence. After that, the evidence presented is not enough. Now:Well, there is evidence of fraud but is not as bad as Trump rants.""  See what I mean?” https://t.co/T8gMccooCZ",2020-12-02 17:31:58+00:00,Brazil,Pro Trump
783,783,MirzaHa45995684,Congtraz Mr President @JoeBiden may Allah guide you🇵🇰🇺🇸🇬🇷,2020-11-07 23:59:40+00:00,Russia,Pro Biden
784,784,panifieiro,@KamalaHarris @JoeBiden I love you,2020-12-15 09:38:34+00:00,Brazil,Pro Trump
785,785,dmarusic,"Thread. The thing that analysts will have to come to terms with is that, for all his bluster and boorishness, Trump was much more epiphenomenal than most realize. There is no “overcoming” or “repairing” a set of symptoms of a baked-in disjunction. https://t.co/f9KxFNygDJ",2020-12-30 11:31:08+00:00,UK,Pro Biden
786,786,seoungho7314,"@realalexlains God Bless America!🇺🇲
https://t.co/ZAso0FU0sq
MAKE AMERICA GREAT AGAIN
#Trump2020 
4 more years
We love Trump
Vote for Trump.
Mr. President Donald J. Trump
I support for you in South Korea!🇰🇷
#TrumpPence2020",2020-10-18 18:37:02+00:00,South Korea,Pro Trump
787,787,chrisla22156912,"@RealPresidentT President Donald Trump, wishing you and your family Merry Christmas and a very Happy New Year of 2021, win the election and to MAKE AMERICA GREAT AGAIN at 2021 your second term of your presidency!",2020-12-24 17:59:24+00:00,South Korea,Pro Trump
788,788,aftabchandio786,"Congratulations @JoeBiden  and Kamla Haris for great victory...!

Senior leadership of democrats celebrating their victory ✌️

#USElections https://t.co/tOrQmjWLFb",2020-11-04 14:19:07+00:00,Israel,Pro Biden
789,789,shin_shin92,This is for HOLLAND’s DRAG RACE and NOT the Presidential Elections 😭 it’s fuck Donald Trump forever 🤣,2020-11-07 14:29:09+00:00,Brazil,Pro Trump
790,790,Paviata,@JoeBiden Congratulations. Ahug from Brazil,2020-11-08 02:48:14+00:00,Brazil,Pro Biden
791,791,SpinksTom,If only it was this simple #ByeByeTrump #ByeDon https://t.co/8MoDcaIH1H,2020-11-19 14:37:42+00:00,UK,Pro Biden
792,792,AX9vCoUY6wWDwJX,@KamalaHarris @JoeBiden Democracy! Respect! Science!,2020-11-12 23:42:23+00:00,South Korea,Pro Biden
793,793,bein_frank,Good to see &amp; hear a reasonable man #JoeBiden -what a contrast,2020-11-25 19:58:23+00:00,UK,Pro Biden
794,794,sarahjhans,@realDonaldTrump Praise God and God Bless Donald Trump and his team,2020-12-29 13:59:16+00:00,India,Pro Trump
795,795,faisalTamanna,@JoeBiden Waiting when yu n your war maniac teams will start war in any zone of yhe world for no good reason but to make more war money...,2020-12-20 18:10:29+00:00,India,Pro Trump
796,796,JanetDWilson,"@Official_tylerg @JoeBiden @KamalaHarris Your bright smile is shining all the way to Canada! You’re a rockstar, Tyler.",2020-11-28 19:43:24+00:00,Canada,Pro Biden
797,797,DhamuDinesh143,"Congratulations @JoeBiden 👏👏💐💐🥳🥳
#JoeBiden #America https://t.co/nC6H0NBg4q",2020-11-08 05:21:09+00:00,India,Pro Biden
798,798,ChrisKeelty,@johnpublic11223 @JBW_____ @MetroUK No it's not why do you think #JoeBiden called #BorisJohnsonMustGo a #shapeshiftingcreep,2020-11-21 14:50:10+00:00,UK,Pro Trump
799,799,karlasd14,@realDonaldTrump TRUMP TRUMP !!!😍,2020-12-07 15:56:44+00:00,Brazil,Pro Trump
800,800,aideenquigley,Beautiful. #BidenHarris2020 #Biden #CharacterMatters 🇮🇪🇺🇸 https://t.co/I1iVSyO6oK,2020-11-08 06:04:53+00:00,UK,Pro Biden
801,801,Rahib48807251,@JoeBiden First of all knockout the trump,2020-12-20 03:22:51+00:00,Russia,Pro Biden
802,802,misssuestar,🇺🇸We need to flood the polls with a big BAD blue wave! TRUMP MUST  GO! 💪🏼 #VOTEBLUE2020 #SupportOurVeterans #SupportOurTroops #BlueWave2020 @BetteMidler @ananavarro @Alyssa_Milano @JoeBiden @KamalaHarris @maddow @JoyAnnReid @andersoncooper @NYGovCuomo @ChrisCuomo @HillaryClinton https://t.co/cUy1V3BkwS,2020-09-05 02:52:06+00:00,Canada,Pro Biden
803,803,stephengosden,"California’s electors pushed Biden and Kamala Harris’ tally to 302 – well above the 270 needed to win.
Does this mean that the election is finally decided? Will Trump now admit defeat? I suspect not...
#2020Election #BidenWonDonaldLost

https://t.co/cfwStLm6V1",2020-12-14 23:11:02+00:00,South Korea,Pro Biden
804,804,Em_BaTsari,@IbrahimJafr Trump 😂,2020-12-25 02:03:34+00:00,Israel,Pro Trump
805,805,JeremyLevine92,@MSNBC Trump is going to prison,2020-12-30 21:47:39+00:00,Canada,Pro Trump
806,806,SeeMeHunt,@DonaldJTrumpJr Cant we just brun down the democratic cities??😅😂😉,2020-11-08 11:49:09+00:00,Canada,Pro Trump
807,807,viviiyer,"Malicious arresting of #ArnabGoswami ...

They just want to keep him away from coming to the studio and celebrate #Trump2020 win....and enjoy the great liberal meltdown!

😂😂",2020-11-04 04:25:39+00:00,India,Pro Trump
808,808,NawabKh40609093,"@JoeBiden Mr JoeBiden god is Great and he watching everything, don't worry, we all are with you,,,",2020-12-11 17:25:59+00:00,China,Pro Trump
809,809,giocrisanti,"""To make America respected around the World again"". Buon Lavoro Joe. #Biden #Vote2020",2020-11-08 10:28:59+00:00,UK,Pro Biden
810,810,NickChrysantha1,"@mtlgazette Donald Trump, the Oprah of politics, you get a pardon, and you get a pardon, and you get a pardon...... https://t.co/levuFeDToo",2020-12-23 01:14:26+00:00,Canada,Pro Trump
811,811,junedato,"Donald Trump positive about covid-19 issue one month before the election ""maybe"" his way of promoting himself.",2020-10-02 10:29:45+00:00,South Korea,Pro Trump
812,812,LouisRoyKoffi,"@guylette @realDonaldTrump Ben, quoi de bon ? ""I won big. I got  tremendous numbers. Legal votes. Sleepy Joe is not the next president.  Bla Bla bla"". So predictable 😡",2020-11-07 20:32:38+00:00,UK,Pro Biden
813,813,bashirladann,The sleepy Joe as your President Trump calls him is now your President. The damn pigs don't concentrate on their own problems but prefer to pork nose to other people problem. Take your damn problem back to your village. Fools https://t.co/BG9uN8C8Kn,2020-11-16 08:37:43+00:00,Saudi Arabia,Pro Trump
814,814,Women2Dc,#TrumpIsATraitor and I’m happy to see someone dropped some major dough to fly this over Long Island beaches for all the racists and deplorables to see. #trumpputin2020 #fuckTrump #fireisland #oceanbeach https://t.co/d5od5JBhDg https://t.co/ycjFP2zQPZ,2020-09-06 21:29:37+00:00,Canada,Pro Biden
815,815,terrelpsiluvu,Can someone finally tell Trump what the lyrics to YMCA represent?,2020-11-08 03:00:15+00:00,Mexico,Pro Biden
816,816,advocatesarin,@realDonaldTrump @JoeBiden @BorisJohnson @narendramodi @AmitShah @SecPompeo There is need to investigate if new Corona Viruses are being developed and spread among those nations who can be a danger to expansionist &amp; greedy nation China.,2020-12-24 04:38:23+00:00,India,Pro Trump
817,817,artsoit1,"I’m happy, having a good, safe time. I’m worried that the world is going to  hell  . Please vote blue everyone. Must be done with Trump and the current GOP.",2020-09-12 02:22:47+00:00,Canada,Pro Biden
818,818,rouco_gloria,@Lalulypop @CFKArgentina @JoeBiden @KamalaHarris @mauriciomacri LOCAAAAAS,2020-11-07 20:57:23+00:00,Brazil,Pro Biden
819,819,RossJNorris,@Braddish Good man sleepy Joe 😂😂,2020-11-07 19:47:45+00:00,UK,Pro Biden
820,820,DAriunbold1,Sleepy Joe team waiting for air force one https://t.co/FDd8w3bBzC,2020-11-20 13:15:48+00:00,South Korea,Pro Trump
821,821,PruWolfie,"#Trump2020 Biden is articulate, well read, with an excellent mastery of language, and a deep understanding of history and law.#BidenHarris",2020-11-13 15:08:17+00:00,UK,Pro Biden
822,822,Jose_AlfredoGC,Hey @realDonaldTrump i tink that was @JoeBiden who actually grab you by the pussy..,2020-11-07 16:59:10+00:00,Mexico,Pro Trump
823,823,KireetiB07,@sarebear67 @SriChinnamatur @murray_nyc That's not necessarily a bad thing. Atleast it shows he has huge public support compared to basement dwelling Biden.,2020-12-20 20:04:28+00:00,Canada,Pro Biden
824,824,praveenskapoor,"Good Wishes President @JoeBiden

Heartiest Congratulations @KamalaHarris .... you have made all Indian origins proud.

Indians Expect #JoeBiden To Strengthen US-Indian Friendship.",2020-11-08 06:33:41+00:00,India,Pro Biden
825,825,ArgjentBytyqi,A nightmare for Donald Trump 🤒 https://t.co/ynjzmx2UPA,2020-11-07 17:27:35+00:00,Russia,Pro Trump
826,826,cberth,@KMCRadio @realDonaldTrump @JoeBiden Why did republicans vote against increasing election security three different times though,2020-12-15 18:38:43+00:00,Canada,Pro Trump
827,827,sarahambe70,"#byebyecummings #ByeByeTrump two witches dead in a week, slightly overdue since Durham Castle #YOUREFIRED",2020-11-13 18:16:03+00:00,UK,Pro Biden
828,828,nnando53,@Carlabela1 @JoeBiden Good morning ♥️ Carla 🌻🌅,2020-11-09 08:22:40+00:00,Brazil,Pro Biden
829,829,bluematrix1955,@MCFCsam21 And I will be the next President of the USA (unless Biden insists on a recount of course) 👍👍😁,2020-12-29 22:09:13+00:00,UK,Pro Biden
830,830,Steve_Dangerous,"Lara Trump Says if Trump Can't Win in Court, Then Subverting Electoral Process is On the Table https://t.co/eSLafKPjC7 via @TMZ  #Election2020 #maga if this was any other country #Trump and his cult’s efforts would be called out as undemocratic #democracy #usa",2020-11-22 22:28:19+00:00,UK,Pro Biden
831,831,skyking68946420,"@LindseyGrahamSC You need to resign now!! What exactly does tRump have on you?? 248,707 COVID-19 Deaths, 11,361,394 COVID-19 Cases,, Tell me again about ur #TrumpIsPathetic leader🤬",2020-11-18 14:22:27+00:00,UK,Pro Biden
832,832,Hans_ten_Wolde,Go Go Go #PresidentTrump #Elections2020,2020-11-03 18:59:01+00:00,UK,Pro Trump
833,833,SanzioMike,@JoeBiden will be an amazing president! I have no doubts! 👏🏼👏🏼🇺🇸 #BidenPresident,2020-11-10 00:15:05+00:00,Brazil,Pro Biden
834,834,keikochann1963,"@realDonaldTrump Mr. President Donald Trump,
Be a good loser.",2020-11-08 14:07:28+00:00,South Korea,Pro Trump
835,835,menaman1,Cheers..... #PresidentElectJoe #ByeByeTrump https://t.co/m0TkHOrfTL,2020-11-07 21:50:31+00:00,UK,Pro Biden
836,836,patytellez,"@LeonKrauze IS TRUTH,TRUMP HAS NOT INTELIGENCE,HE IS A BOMBE IN WAIT",2020-10-31 00:43:48+00:00,Mexico,Pro Biden
837,837,yosikawaMiracle,@Fukadamoe Donald J. Trump,2020-10-10 03:00:25+00:00,South Korea,Pro Trump
838,838,angcioffi,"What do you do when you wear your mask and sanitize and genuinely care about others health &amp; well being, and in return you are made fun of and mocked and disrespected by people that you really wish would finally respect you? I’m at a crossroads #COVID19 #maga #byedon",2020-10-28 21:43:25+00:00,Canada,Pro Trump
